"","id_jednostki","klasa_pr","sek","woj","zawod_kod2","waga","wolne_miejsca"
"332","c095e3306b3c8660f32e7e2e6bbcb19053bf08b8","D",1,30,5,1,2
"333","c095e3306b3c8660f32e7e2e6bbcb19053bf08b8","D",1,30,7,1,5
"334","9fcbd13981b0f568811697c2794e2c507ad30f4c","D",1,2,7,1,6
"335","a8a808889b027b67b641d7578e5ac1d822bbe4c6","D",1,20,3,1,2
"336","9cd5affd7bf39b426d4ddbfc487eb06fbcd33f8d","D",1,18,5,1,3
"337","bd94453f0c0d18ead627225615e4d1943c3be199","S",1,2,9,1,4
"338","481272196c49ab8b34df2681b62d91d182a40f31","D",1,32,3,1,4
"339","17fd2ebf808ca85f3297f6aa0611a3f11b1ce8da","D",1,14,2,1,6
"340","cd7614d9daf67ca6556ebd76b45b741f7758eccb","D",1,24,9,1,7
"341","d031b01f8940f79a4a1a9a930f252578d7b9ea31","S",1,32,5,1,3
"342","47b0ac807d3512b5a5dab7b6d8e28fe82f3a1949","S",1,24,1,1,2
"343","c7434e29f0b61dfb1b6bc0187cf555a3680d1f61","S",1,32,2,1,4
"344","c7434e29f0b61dfb1b6bc0187cf555a3680d1f61","S",1,32,4,1,2
"345","6a52100b5873309a5ecfd24ff711beda49228370","D",1,6,1,1,3
"346","6204f450e7ec25d72bd04866c835a4c6a5f69a1c","D",1,24,5,1,3
"347","f65862cecef4b8d3995a422943442a4b2ae01b17","D",1,30,5,1,8
"348","16198def04244006f827d4148b7db745e01a55cd","S",1,18,2,7,3
"349","55d07cfe37c6f9ac3e89814c58dee1669e1c646d","S",1,20,2,1,2
"350","8c543c168e9069e1ffbd6971053ed41773089ea1","S",1,4,3,2,7
"351","a3444bcfc8ed01d985a1c57f0ccfe7e4946969d1","S",1,32,2,1,4
"352","dabe49950304ac325b7b56644bce53f1e7547d58","D",1,14,2,1,43
"353","dabe49950304ac325b7b56644bce53f1e7547d58","D",1,14,3,1,3
"354","69ad6b049a6644be3b095e9dc6cbe2ea8d755d3f","D",2,14,2,1,5
"355","69ad6b049a6644be3b095e9dc6cbe2ea8d755d3f","D",2,14,3,1,4
"356","69ad6b049a6644be3b095e9dc6cbe2ea8d755d3f","D",2,14,4,1,7
"357","c35a57a625b7498e76100460eccae92a12257c82","D",2,2,2,1,5
"358","c35a57a625b7498e76100460eccae92a12257c82","D",2,2,5,1,5
"359","49c9ca1458d1e651928c41669f993afcc3320e8e","D",1,14,2,1,3
"360","49c9ca1458d1e651928c41669f993afcc3320e8e","D",1,14,3,1,5
"361","af9352294aef4e117c1970fbdd8932d7967dbccf","D",1,14,2,1,4
"362","af9352294aef4e117c1970fbdd8932d7967dbccf","D",1,14,9,1,3
"363","fcc0deb35cc83d329f9cb62387886a4e30a4b3b1","D",1,12,2,1,7
"364","fcc0deb35cc83d329f9cb62387886a4e30a4b3b1","D",1,12,5,1,2
"365","61523d285532e8b855c9ce4faa65a0e3fdc20a48","D",1,20,3,1,4
"366","902a04436773085b546fc17e68f97ab261d38e44","D",1,20,2,1,31
"367","64086ad5a7ecde7c2d35fd87daf25b86f292c83f","D",1,22,2,1,15
"368","d2318800e435084ce2efc66cff1f18a976b274fc","D",1,12,2,1,95
"369","d2318800e435084ce2efc66cff1f18a976b274fc","D",1,12,3,1,4
"370","d2318800e435084ce2efc66cff1f18a976b274fc","D",1,12,4,1,6
"371","d2318800e435084ce2efc66cff1f18a976b274fc","D",1,12,7,1,6
"372","d2318800e435084ce2efc66cff1f18a976b274fc","D",1,12,9,1,22
"373","53a5e2f3681fb728c7bb6fa90336a510eaae3068","D",1,32,2,1,38
"374","53a5e2f3681fb728c7bb6fa90336a510eaae3068","D",1,32,3,1,4
"375","53a5e2f3681fb728c7bb6fa90336a510eaae3068","D",1,32,4,1,5
"376","53a5e2f3681fb728c7bb6fa90336a510eaae3068","D",1,32,5,1,6
"377","53a5e2f3681fb728c7bb6fa90336a510eaae3068","D",1,32,9,1,15
"378","063cbe5caf278021ba19be0a32d95f6e20b2be45","D",1,24,2,1,3
"379","063cbe5caf278021ba19be0a32d95f6e20b2be45","D",1,24,3,1,4
"380","063cbe5caf278021ba19be0a32d95f6e20b2be45","D",1,24,4,1,7
"381","1c800ced9920867dc601d7b512ff0243661141ca","D",1,14,2,1,4
"382","6701ffe982041dae087da87834eb0ba7a869daee","S",1,22,2,12,4
"383","4a2fa576a7b148995dceb4e06835a921bd488376","D",1,8,2,1,5
"384","4a2fa576a7b148995dceb4e06835a921bd488376","D",1,8,9,1,8
"385","143097a327655a8f2b4dd399ae7108579d76eb0f","D",1,14,3,1,4
"386","143097a327655a8f2b4dd399ae7108579d76eb0f","D",1,14,7,1,6
"387","a6cea287f5d298d5336dfef7fb42abfaf0fd6a7c","D",1,14,2,1,11
"388","d540495fcfeec65ee60c933b2b65165b369107a6","D",1,6,2,1,2
"389","ee7a7d907a188253fddf20417d123c468da82e30","D",1,16,2,1,2
"390","08fd873482aee6148ca5f0b94049a6413f023646","D",1,2,2,1,10
"391","23d7d194873d1ed94a0da8335202180038880c23","D",1,30,2,1,7
"392","e92ebe3ef5423ba7196c2b2493d04a415da5097c","S",1,22,2,7,2
"393","9f689098df080b9ae0602251f4cc4ec02f17bb68","D",1,30,3,1,4
"394","54abbe414a0b7ae4ae250f0b9262fa2e3455ca8a","D",1,2,3,1,5
"395","54abbe414a0b7ae4ae250f0b9262fa2e3455ca8a","D",1,2,9,1,5
"396","080536ed14610a8c3a7ce3853112e1f005126673","D",1,30,2,1,19
"397","080536ed14610a8c3a7ce3853112e1f005126673","D",1,30,3,1,3
"398","080536ed14610a8c3a7ce3853112e1f005126673","D",1,30,5,1,2
"399","080536ed14610a8c3a7ce3853112e1f005126673","D",1,30,9,1,13
"400","2f4db67402249e27290a78bc9af42cf772633d79","D",1,16,3,1,17
"401","d9d488a55da08b4c279f0d0f14c4f75ec65eb7c5","D",1,14,2,1,9
"402","9c120091ea3f71e4edd5d36779e51d380802c2eb","D",1,18,3,1,4
"403","4aad1445fbd409c2be74050be58d850d616c4973","D",1,24,2,1,12
"404","7d4725853d709504e8fb09be08724cb0f2ee2f1d","D",1,8,5,2,4
"405","7d4725853d709504e8fb09be08724cb0f2ee2f1d","D",1,8,9,2,7
"406","3f6022d0c4b81fddc86aa6682c60f7857503a53b","D",1,20,2,1,4
"407","3f6022d0c4b81fddc86aa6682c60f7857503a53b","D",1,20,3,1,5
"408","d365c66d2c6dceb92557a27a3fb646076ce23db0","D",1,12,2,1,3
"409","d365c66d2c6dceb92557a27a3fb646076ce23db0","D",1,12,5,1,3
"410","5310f1ea3c9c062deb7946085f73be86abf5f003","D",1,24,2,1,13
"411","ec9005bfd0b5f5a770e1ffc8643477f08c75a04e","D",1,22,2,1,29
"412","ec9005bfd0b5f5a770e1ffc8643477f08c75a04e","D",1,22,9,1,6
"413","1398c369e23cfadc84af436506d9cfa2a857dfef","D",1,2,2,1,17
"414","1398c369e23cfadc84af436506d9cfa2a857dfef","D",1,2,5,1,5
"415","1398c369e23cfadc84af436506d9cfa2a857dfef","D",1,2,9,1,3
"416","16818d4666561155cc4600f14ad2380dc7b3f4fd","D",1,4,3,1,3
"417","16818d4666561155cc4600f14ad2380dc7b3f4fd","D",1,4,9,1,6
"418","754d448b3a39f8484738c3436bcbf672e3dfb3dd","D",1,22,1,1,2
"419","754d448b3a39f8484738c3436bcbf672e3dfb3dd","D",1,22,3,1,3
"420","754d448b3a39f8484738c3436bcbf672e3dfb3dd","D",1,22,5,1,2
"421","0e21a0a09b19c27147975ed37523335ee5db8cf0","D",1,30,2,1,3
"422","96ffe6b2e6fd1c8a27bc36066f9bd0d1eb8beef2","D",1,2,2,1,16
"423","96ffe6b2e6fd1c8a27bc36066f9bd0d1eb8beef2","D",1,2,5,1,5
"424","3a8c475544bad0a2076aea1606f363b718bdbe4e","D",1,10,2,1,4
"425","5c19f5b36091b745d6bf1c6e8b18bccb7af08ad3","D",1,10,2,1,5
"426","3c8f23b7705174e15e73312d1110ff0da0c8776c","D",1,10,2,1,5
"427","683dae4734f9801308bb1a44c93633c37583ab89","D",1,16,2,1,21
"428","683dae4734f9801308bb1a44c93633c37583ab89","D",1,16,9,1,4
"429","b29d8cf09cd4e2c712449f8b43dec001bd60f281","D",1,4,2,1,2
"430","b29d8cf09cd4e2c712449f8b43dec001bd60f281","D",1,4,4,1,5
"431","88c51ad5b8db632744667d3c2d1d61807c30facf","D",1,14,8,1,35
"432","543d5a8809ee375a51db04deaf34c1c79dd05739","D",1,2,2,1,6
"433","b4df9edba1163d37884615fac0233044a5feede3","D",1,4,2,1,4
"434","18ecdef68c93185be63229793f85af00b1b4a2f6","D",1,32,3,1,8
"435","1c0a6107af4729f082dfbbb59531a592829b860f","D",1,4,3,1,2
"436","bedf8677102c3dd1f2fd5be9ba1ae4d768d9aa8a","D",1,12,2,1,5
"437","bedf8677102c3dd1f2fd5be9ba1ae4d768d9aa8a","D",1,12,3,1,3
"438","844192ec6e28778f213900eb1d2ce40eb41efa69","D",1,12,2,1,4
"439","844192ec6e28778f213900eb1d2ce40eb41efa69","D",1,12,3,1,3
"440","572da1beff1f21543e45c6c4061471974a05b5d7","D",1,28,2,1,3
"441","f63db8491bba13502308393e92f28e452f91c9b7","D",1,10,2,1,3
"442","f63db8491bba13502308393e92f28e452f91c9b7","D",1,10,3,1,3
"443","b184662f8ac25badee7b6fa562e0a33e1e1f7b95","D",1,12,2,1,16
"444","b184662f8ac25badee7b6fa562e0a33e1e1f7b95","D",1,12,9,1,3
"445","8565b60043fde2702b4e997b7ce2f9e7611cf76e","D",1,18,2,1,10
"446","7fb7a0ddad20c3a8556ee8325dd05e6b70faf43a","D",1,10,2,1,5
"447","040939e86a0d725a53830bc6457f25107e4f6f3a","D",1,4,2,1,5
"448","040939e86a0d725a53830bc6457f25107e4f6f3a","D",1,4,3,1,2
"449","756d7fad5b7f5764ac12ee6526c96e4ea91b7ac5","D",1,24,2,1,6
"450","d9ea3d83098f66533db4e4437b397d831b55a1f4","D",1,10,2,1,8
"451","d9ea3d83098f66533db4e4437b397d831b55a1f4","D",1,10,9,1,3
"452","792ce6bc531442d447c813774be4ed7cc29ff321","D",1,12,2,1,4
"453","a3e2b9feab8ee48833376e32121352f1020c5afd","D",1,14,2,1,36
"454","a3e2b9feab8ee48833376e32121352f1020c5afd","D",1,14,9,1,5
"455","6490983c07bb93991e7f2bdbed6cabe1edceb644","D",1,12,3,1,3
"456","3fba1537ff977a7b4313b34dab2a7c2aee002685","D",1,14,2,1,6
"457","3fba1537ff977a7b4313b34dab2a7c2aee002685","D",1,14,3,1,6
"458","3fba1537ff977a7b4313b34dab2a7c2aee002685","D",1,14,4,1,4
"459","3fba1537ff977a7b4313b34dab2a7c2aee002685","D",1,14,5,1,2
"460","3fba1537ff977a7b4313b34dab2a7c2aee002685","D",1,14,9,1,3
"461","6d31260dab1651f3079e5df98b6aea3b2859828f","D",1,14,2,1,8
"462","6d31260dab1651f3079e5df98b6aea3b2859828f","D",1,14,5,1,3
"463","077eef427f8f408d68a77fca8d4113e51a82e8ab","D",1,14,4,2,4
"464","077eef427f8f408d68a77fca8d4113e51a82e8ab","D",1,14,5,2,5
"465","296a0b097669cbf5839953cba816c496ab183bb0","D",1,14,2,2,14
"466","296a0b097669cbf5839953cba816c496ab183bb0","D",1,14,3,2,2
"467","296a0b097669cbf5839953cba816c496ab183bb0","D",1,14,4,2,3
"468","f2401732debcc1d2b00b29320ae35d0fca815117","D",1,24,2,1,7
"469","f2401732debcc1d2b00b29320ae35d0fca815117","D",1,24,9,1,5
"470","b59ae266ca115a557218c991865dec0c87721006","D",1,24,2,1,5
"471","cc9a90150dc807cea1fd88cb7179fdddbb6df11d","D",1,12,3,12,2
"472","0b1f564fb491ce063cd25f87d0d25cf28b4165b8","D",1,12,2,1,8
"473","be451003ec5ea5027f527587a09b532a4a70d42e","D",1,14,2,1,4
"474","7ae56adeb5456ee7fdc32c2afba17b2114b71dbf","S",1,22,2,5,4
"475","861e7caef711ffbc2f8b58bfeab7002923008c2e","D",1,24,2,6,4
"476","bb2c4632406c71ebe352196bf6b82e545fd84675","D",1,24,2,1,4
"477","cfb2a3b6d0b43de63edaf5029be322b8c25b4ee5","S",1,24,2,6,4
"478","61b40b909aee93688179d88824f462de0dc4e355","D",1,26,2,1,21
"479","2f56dd62bd00f8c8ad7462d21c5a365d47de65d6","D",1,26,2,1,9
"480","96665bce3da5c2dfc819bfd80374edfb8bf62ada","D",1,14,2,1,8
"481","d957269263ce531225b5b746167735a8b68b4b4e","D",1,28,3,1,4
"482","d957269263ce531225b5b746167735a8b68b4b4e","D",1,28,8,1,5
"483","a9c8afae7ac15e4eb6030db37d0c2aed04f75042","S",1,6,2,7,2
"484","9194203077330dabbd7271705e223300589a53a9","D",1,24,2,1,18
"485","46e002c631ffcdf3124a07fb7ad74bae993d8f8c","D",1,26,2,1,11
"486","d19b1f3e4f29de4ea38c7be87f5cf41adc5e7e0d","D",1,12,2,1,12
"487","bf878a74e084551171e82f7ac0bc061928b67967","D",1,12,2,1,7
"488","bf878a74e084551171e82f7ac0bc061928b67967","D",1,12,7,1,4
"489","bf878a74e084551171e82f7ac0bc061928b67967","D",1,12,8,1,3
"490","86fe9b5b3e4370a1219a6f77d4cc43c451288f01","D",1,12,2,1,24
"491","1b8b89585ad2bc0ba1b7dacb5ea28c9625d72236","D",1,32,2,1,8
"492","0443a231b63a930e928e13804b7ab06062657b4a","D",1,14,2,1,4
"493","0443a231b63a930e928e13804b7ab06062657b4a","D",1,14,3,1,4
"494","0443a231b63a930e928e13804b7ab06062657b4a","D",1,14,4,1,5
"495","473733ba8fa0ac70d0d36d3c38c026bc0549d983","D",1,12,2,1,16
"496","43bd8e98d3d4849015075c405cd22475c3c98e5c","D",1,12,2,2,68
"497","43bd8e98d3d4849015075c405cd22475c3c98e5c","D",1,12,3,2,12
"498","43bd8e98d3d4849015075c405cd22475c3c98e5c","D",1,12,4,2,1
"499","014299fcfcc74676326a17cd787a645dff1fc5ab","D",1,6,2,1,8
"500","6d4c7f4dd81e881649b23aaf5abc28e625ca90c0","D",1,28,2,1,13
"501","a626b1b50a46ee403e1e7a6498b6cdff19307880","D",1,30,2,1,6
"502","2983386240f8507f905815ddc95af5b307195e47","D",1,18,2,1,12
"503","7a0ef37d9b06f21447941f5277073f070c66406a","D",1,14,2,2,8
"504","21b93a442c3d04fdc04deceefb88903fab3cbe1d","D",1,14,2,1,1
"505","21b93a442c3d04fdc04deceefb88903fab3cbe1d","D",1,14,3,1,3
"506","2cb0b30314fc8afe933759b19f5ee1e36f638a1c","D",1,14,2,1,5
"507","4f5c20a25504bafec4822a33f276ce5beb2815a5","D",1,14,2,2,11
"508","a4cd7cdb7b626671221a68ff63af7758968b3092","D",1,2,2,1,3
"509","a4cd7cdb7b626671221a68ff63af7758968b3092","D",1,2,3,1,7
"510","c70cba1faa78f3438fadd3d544119791dbef6962","S",1,32,2,5,3
"511","eab8a1b056fea160084c24e514383fc092e7d109","D",1,22,2,1,13
"512","eab8a1b056fea160084c24e514383fc092e7d109","D",1,22,9,1,4
"513","1fe3bf072a67d5c503d70c88c36fd11ded5d9165","D",1,26,2,1,14
"514","4c5dfcc51cfacc45b98c88eee2d02f85922af755","D",1,6,2,1,14
"515","73d42cb7a5075e5804fcc8228c6841fc1fa1e0c3","D",1,6,2,1,28
"516","9d15739ec8d53fe608adc9696b52a88e8f1d7d9f","D",1,30,2,1,3
"517","9d15739ec8d53fe608adc9696b52a88e8f1d7d9f","D",1,30,3,1,3
"518","9d15739ec8d53fe608adc9696b52a88e8f1d7d9f","D",1,30,7,1,4
"519","06c8f50cca5279bb2984e499017900830c4b62ca","D",1,30,2,1,1
"520","bc42bb210538d67f57d0b1a32e553c9c7d3f4dc7","D",1,8,2,1,6
"521","bc42bb210538d67f57d0b1a32e553c9c7d3f4dc7","D",1,8,3,1,4
"522","c963c2dd07849967fbe3a3f5a45394fd4b32abb1","D",1,8,2,1,6
"523","acab18327a14641ffd69ab9854a3bcec645b8040","D",1,24,2,1,9
"524","acab18327a14641ffd69ab9854a3bcec645b8040","D",1,24,3,1,3
"525","54598a309e35e920ea6f29837059c39a278e6625","D",1,12,2,1,8
"526","54598a309e35e920ea6f29837059c39a278e6625","D",1,12,3,1,10
"527","54598a309e35e920ea6f29837059c39a278e6625","D",1,12,9,1,5
"528","4049d6d56d9e81e146276664203493a9fbb53e6d","D",1,10,2,1,4
"529","192e4506a6d4439db6f255f25f7caf53cbafa1aa","D",1,28,2,1,10
"530","357ad46b15d95ca27fb9f7dfd045a0f1a05778d9","D",1,30,2,1,55
"531","af4d3cc88a00584450dca7920db16ce40a29d172","D",1,30,3,1,7
"532","14edf4b2a9b7c0a58fb2ac8cfe9c19ebfa5e88b1","D",1,30,2,1,4
"533","c4883450e2c52f1060d2650d1e90c0247aba1132","D",1,14,2,1,21
"534","c4883450e2c52f1060d2650d1e90c0247aba1132","D",1,14,3,1,5
"535","d04fbbbb845913f145e5bbc5a527db4d13741726","D",1,14,2,1,10
"536","c0f8be046797432e776717f0dab039594bf39d3e","D",1,14,2,1,8
"537","e70dfe8d4b74f0c8618ec3e4a768363b14c34297","D",1,32,2,1,4
"538","d34954b01a6646b13d397d78c393b951c2edccb4","D",1,10,2,1,8
"539","d34954b01a6646b13d397d78c393b951c2edccb4","D",1,10,3,1,4
"540","d34954b01a6646b13d397d78c393b951c2edccb4","D",1,10,9,1,3
"541","b445e01d6088979ff3cbd75d2c227905ecc7614d","D",1,8,8,1,5
"542","fe753f1aafa2369a5ceeac17bb6cdcbe161e111f","D",1,26,2,1,8
"543","5e37ec27e600c251e0f949443d4b1469ba01fb3f","D",1,26,2,1,12
"544","5e37ec27e600c251e0f949443d4b1469ba01fb3f","D",1,26,4,1,4
"545","5e37ec27e600c251e0f949443d4b1469ba01fb3f","D",1,26,7,1,4
"546","5e37ec27e600c251e0f949443d4b1469ba01fb3f","D",1,26,9,1,11
"547","389803b34c63dd4855ac0b5cb15ddad005dde76f","D",1,32,1,1,2
"548","389803b34c63dd4855ac0b5cb15ddad005dde76f","D",1,32,2,1,9
"549","389803b34c63dd4855ac0b5cb15ddad005dde76f","D",1,32,3,1,6
"550","389803b34c63dd4855ac0b5cb15ddad005dde76f","D",1,32,5,1,3
"551","fd4c00cd2693842a4c99d6c4d0a20d03bcde6140","D",1,16,2,1,22
"552","fd4c00cd2693842a4c99d6c4d0a20d03bcde6140","D",1,16,3,1,4
"553","60693621c82224d000eca6bd3af42a96edfb38dc","D",1,14,2,2,17
"554","1485f2e0e00a2b916c34e1c0b42c5c1214a8f409","D",1,24,2,1,7
"555","99e8c7d47d9609ccae2413afdd3133616832abe4","D",1,24,2,1,36
"556","8aae635712969cc7c4a47dfb45b4bdab01c608e1","D",1,18,2,1,16
"557","484f14da07d4fd1ca05cbb43f4c80ac03bbced38","D",1,2,2,12,4
"558","b225bbaa1eea46c11998986184505c607ce1db43","D",1,16,2,1,9
"559","520bca35356f20a9b1ac923d523b99dddac955fa","D",1,14,2,1,10
"560","520bca35356f20a9b1ac923d523b99dddac955fa","D",1,14,7,1,1
"561","520bca35356f20a9b1ac923d523b99dddac955fa","D",1,14,8,1,1
"562","520bca35356f20a9b1ac923d523b99dddac955fa","D",1,14,9,1,6
"563","f323573dca1840c07644d439e57124df0de2824a","D",1,10,2,1,6
"564","3760b689412173dbb89968a177a0dbd1a50f1a12","D",1,10,2,1,6
"565","cd06b762d9b3d29cf4f460098ee3298fdda2acff","D",1,2,2,1,7
"566","0acc7df84ab5be5b4767241cbd9f263048b0c109","D",1,16,2,1,5
"567","3d2b206686b0149de0f1fde943875880fec09ea3","D",1,14,1,1,3
"568","3d2b206686b0149de0f1fde943875880fec09ea3","D",1,14,2,1,28
"569","3d2b206686b0149de0f1fde943875880fec09ea3","D",1,14,4,1,3
"570","5f09f66340595aeb5c6e2bc826b9fb1493a7237f","D",1,4,7,14,9
"571","63708296068e22c6fa3c0beeaf90b904ea59a754","D",1,32,5,2,3
"572","886c5f91d402426a8fe8a8843cc0b57403674b2b","D",1,10,2,2,6
"573","676fff040f27a0901fbd1418f9845cfd08a6dfcf","D",1,28,2,9,4
"574","9ffbd56d0e82f57828ff0e55320b6f5d4079d424","D",1,30,2,1,10
"575","9ffbd56d0e82f57828ff0e55320b6f5d4079d424","D",1,30,3,1,6
"576","9ffbd56d0e82f57828ff0e55320b6f5d4079d424","D",1,30,9,1,4
"577","32f237eb821adca0ed5467df9c93fc2d6094ad0a","D",1,26,2,12,3
"578","da0898240c299a2cce8232b32a660b9239654fc8","D",1,10,2,1,1
"579","da0898240c299a2cce8232b32a660b9239654fc8","D",1,10,5,1,4
"580","566248de317895e64eed27e4ba909c333714001f","D",1,24,2,1,4
"581","97f1174f99f08bde363024314a106a8d231c18b6","D",1,2,2,1,5
"582","bf398981ba3635c67c6948cc2f4e2fc0e87e7fc2","D",1,2,2,1,9
"583","bf398981ba3635c67c6948cc2f4e2fc0e87e7fc2","D",1,2,4,1,7
"584","cc2d5e2b939c52c335429bb8642b64a3b3cb3c6e","D",1,14,2,1,4
"585","cc2d5e2b939c52c335429bb8642b64a3b3cb3c6e","D",1,14,3,1,5
"586","52b8a7435e8ca479f89805bbd5190398d8484647","D",1,6,2,1,2
"587","b3d73b0999a61c6fbb812931a8bb8c801e4da2e8","D",1,22,7,1,2
"588","1419d23bfd3690dc0eb9ce226095c1dfc79a07d3","D",1,10,4,1,4
"589","43d0a945bd312745b0ae4892c24952804d9ba297","S",1,16,3,1,8
"590","f456796f38862b0f2a4ef0910384f3acca943399","D",1,14,2,1,43
"591","f456796f38862b0f2a4ef0910384f3acca943399","D",1,14,4,1,9
"592","f412b2c5f158a81e4728983df7d77872cab96caf","D",1,14,2,1,4
"593","f412b2c5f158a81e4728983df7d77872cab96caf","D",1,14,4,1,14
"594","ee4e487e4486798e96deafbd2ab7515d7357b200","D",1,10,4,1,2
"595","ba927d2a6a453c610be5be3a1f5a6f31b27dda79","D",1,22,2,1,1
"596","ba927d2a6a453c610be5be3a1f5a6f31b27dda79","D",1,22,4,1,7
"597","4b973512a8758e91f5747e3bbfaa256caa48d993","D",1,26,4,1,3
"598","2d59e4be7b08a9f70fa986b25bd4a3c10023e484","D",1,6,2,1,3
"599","2d59e4be7b08a9f70fa986b25bd4a3c10023e484","D",1,6,3,1,6
"600","e649aff8dc7b60be4d6932d18144751ca65caf0f","D",1,28,2,1,1
"601","658f454d665f836d344c5e37679621a8c0d26521","D",1,16,4,1,2
"602","08d056fb3bfab2015c32f8dd9b2d7d2fe45fefc5","D",1,32,2,1,5
"603","08d056fb3bfab2015c32f8dd9b2d7d2fe45fefc5","D",1,32,4,1,4
"604","e53008c651f512b5167b94760d3ced442ac42375","D",1,2,4,1,4
"605","e5bffb6affbabff1d0ad504546b22afda027ae75","D",1,8,4,1,6
"606","d6c4e62128b2461be5dd20d7a9453737a841c95d","D",1,24,2,1,5
"607","d6c4e62128b2461be5dd20d7a9453737a841c95d","D",1,24,3,1,2
"608","7811b35b102bdde54f5430e188d01c368ee7eee7","D",1,2,2,5,5
"609","db1333dd3bba086bd3170fca611a52d1082673bc","D",1,30,2,5,4
"610","db1333dd3bba086bd3170fca611a52d1082673bc","D",1,30,3,5,3
"611","b0a8e3883464261a4fa4afb2ac874e9dab7abd27","D",1,22,2,5,7
"612","56af9e773d9b4f0b9cb6af008c001ecc65cbf2c5","D",1,14,2,1,6
"613","3137b6d17e4fecc730a4bcf8d920c43b247019d0","D",1,2,2,1,4
"614","7ae1a015f2e5d9c91d4a303bfa329ec5593196b6","D",1,30,4,1,9
"615","c1a5c1b62317798973c3721368955c580c9f75d6","D",1,22,4,1,3
"616","c1a5c1b62317798973c3721368955c580c9f75d6","D",1,22,8,1,4
"617","7e217c0481eeb356c821da6c8a0684b2a3c5aea9","D",1,4,2,1,5
"618","7e217c0481eeb356c821da6c8a0684b2a3c5aea9","D",1,4,3,1,4
"619","7e217c0481eeb356c821da6c8a0684b2a3c5aea9","D",1,4,4,1,7
"620","aa4a9139711af19a5cc86f13c95ccdfbd0c86343","D",1,14,3,9,2
"621","aa4a9139711af19a5cc86f13c95ccdfbd0c86343","D",1,14,4,9,5
"622","fead10ba4c364640c4cd96882102f6535a5d9db7","D",2,4,5,1,5
"623","fead10ba4c364640c4cd96882102f6535a5d9db7","D",2,4,8,1,5
"624","c6034888556fbab6d9796bfaa1de039b4e050ece","D",2,4,5,1,4
"625","c6034888556fbab6d9796bfaa1de039b4e050ece","D",2,4,7,1,2
"626","c6034888556fbab6d9796bfaa1de039b4e050ece","D",2,4,8,1,4
"627","3247f6b0ce267e3cc6e23216587ba2f651a466a5","D",2,26,5,1,3
"628","8247c51d6a9b69a95e5cf063dc553d83b8269886","S",2,26,7,1,5
"629","bb3cfc2cdafb06a961339b5fe518ee4617a6f011","D",2,24,5,1,4
"630","4948b5b93e3a877a204cef36460d512acf307d78","S",2,12,5,23,3
"631","64f4a9085d5845b7896faa91ccd411a3248a2d7a","D",2,12,5,1,5
"632","64f4a9085d5845b7896faa91ccd411a3248a2d7a","D",2,12,7,1,6
"633","aef4d39805c8db18a5cf7fa5b741e9d161b9c2dc","S",2,10,4,15,4
"634","6ba8b381b65b7eca739f038071ebd7e4596ef974","D",2,28,7,1,4
"635","dce104aa9146a7c3dbd7fab66c0beb6e7f25b0d9","S",2,16,5,1,2
"636","d32b46aa0880dd09882022f4f5a88b2a6904eddc","S",2,30,7,25,2
"637","13828e3f42dfa197c2253a8054fb5461e294e172","D",2,18,5,1,7
"638","a39ed716ab68a84aa4e583ab3e62828665ed7ce2","D",2,18,7,1,5
"639","a39ed716ab68a84aa4e583ab3e62828665ed7ce2","D",2,18,9,1,5
"640","b3f09d3bf9bfd1e78992550bf5375338bdd20fa8","D",2,18,5,1,8
"641","b3f09d3bf9bfd1e78992550bf5375338bdd20fa8","D",2,18,7,1,4
"642","3f71e60381cef3486d6dd07866670b2c3a71ac1d","D",2,18,5,1,13
"643","fe34347301d33a7175c981efeb26cb030671787e","D",2,18,7,2,6
"644","881475e4612af231e5b22c155fcbcd8aeb20662f","D",2,32,4,1,3
"645","881475e4612af231e5b22c155fcbcd8aeb20662f","D",2,32,5,1,2
"646","5f9e46913b5ec03babb3de117c1d059b3c3b6090","M",2,14,9,8,4
"647","426525a6ab73048028f19ba112fcf7698aa50e52","D",2,14,2,26,4
"648","426525a6ab73048028f19ba112fcf7698aa50e52","D",2,14,4,26,2
"649","c59edeaf357fe05606c931233f08cc36e76ee256","D",2,22,9,1,4
"650","27f8ac499aa9421fba5339e25b316994d4d82c58","D",2,30,3,2,4
"651","f0b7c049d647b0d0bb0a05068129a5b43000fc86","D",2,32,8,15,8
"652","1f722cbff68b0dc62e422b6d4af4fb865aba2852","D",2,32,2,1,10
"653","c644d457930132891f9a3c779d59222236a7d9bf","S",2,14,4,15,5
"654","9f7d7d48cc25bd6e06b246affa24fc09dd2dcbe6","D",2,12,5,1,3
"655","405e85aa092da781a9cc9df8afaa845d37a45a3e","D",2,30,5,1,8
"656","8ab236dbb9852e2f38c11b47b1e07c2745774178","D",2,20,4,1,16
"657","049d73e88e9315b84ba69a3b4d2bcb9e808002e0","D",2,22,4,1,5
"658","049d73e88e9315b84ba69a3b4d2bcb9e808002e0","D",2,22,7,1,2
"659","049d73e88e9315b84ba69a3b4d2bcb9e808002e0","D",2,22,8,1,5
"660","18896ee7083a88430a2799e1b72c8903ff9070d5","D",2,10,8,1,5
"661","5172f1b90ae992d0adee5f49319be62d67933d18","D",2,10,8,1,5
"662","88ec67af6dfc921a6ceb9ccd9d738a54c2d0470b","D",2,12,4,1,5
